LStatus,AIncome,ANumberChildren,GCollateralAmount,GGuarantorNumber,Age,AGender_M,GCollateralType_PER,GCollateralType_REA,GCollateralType_SAV,AMaritalStatus_MAR,AMaritalStatus_SEP,AMaritalStatus_SIN,AMaritalStatus_UNR,AMaritalStatus_WID,AOccupation_MER,AOccupation_OTH,AOccupation_OWN,AOccupation_PRV,AOccupation_SLF,AOccupation_UNI,AEducation_HIGHER,AEducation_LOWER,AHousing_OTH,AHousing_OWN,AHousing_REN,AHousing_WEL
0,37700.0,0,0.0,2,51.75,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,40200.0,0,0.0,2,42.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,34123.9604750896,0,0.0,2,45.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,26700.0,0,0.0,2,27.16666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,30100.0,0,0.0,2,29.08333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,26600.0,0,0.0,2,31.08333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,18500.0,0,0.0,2,32.08333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,31215.6952884458,0,0.0,2,38.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,33100.0,0,0.0,3,32.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,37000.0,0,0.0,2,55.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,29500.0,0,0.0,3,27.83333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38433.7992498121,0,0.0,3,55.58333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,34754.6685884636,1,0.0,2,46.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,30128.4006432674,1,0.0,2,29.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,35070.0226451506,0,0.0,2,47.58333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,28027.1153791406,0,0.0,2,30.83333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,38800.0,0,0.0,2,42.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,26380.2664192449,0,0.0,3,26.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,33700.0,0,0.0,2,49.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16200.0,2,0.0,2,34.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,35981.0454769813,0,0.0,2,49.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,31700.0,0,0.0,2,37.83333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,36000.0,0,0.0,2,46.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,36506.6355714597,0,0.0,2,51.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,34789.7079308986,0,0.0,2,46.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,34369.235855316,0,0.0,2,45.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,35200.0,0,0.0,2,57.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,32196.7967967372,0,0.0,2,40.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,32721.3117774289,0,0.0,2,35.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39200.0,0,0.0,3,48.83333333,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,31500.0,0,0.0,2,40.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,33400.0,0,0.0,2,44.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,42600.0,0,0.0,3,50.58333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,30304.6724566151,0,0.0,3,36.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,29672.8892294544,0,0.0,2,28.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,27571.6039653276,0,0.0,2,29.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,34964.9046262549,0,0.0,2,47.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,29200.0,0,0.0,2,33.08333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,28833.0201920757,0,0.0,2,32.75,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,39273.6682871908,1,0.0,2,51.33333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,26600.0,0,0.0,2,30.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,40100.0,0,0.0,3,51.16666667,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,29428.6889672194,1,0.0,2,34.16666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,27501.5252846623,0,0.0,2,29.58333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,29043.256229867,0,0.0,2,33.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,32300.0,1,0.0,2,44.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,32700.0,0,0.0,2,42.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,34800.0,0,0.0,2,30.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,26555.4631146012,0,0.0,2,27.33333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,38300.0,0,0.0,2,57.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,30829.1874373068,0,0.0,2,31.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,29800.0,0,0.0,2,44.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,31319.7381935548,0,0.0,2,32.41666667,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,26100.0,0,0.0,3,33.83333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,34719.6292502333,2,0.0,2,46.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,19300.0,0,0.0,5,32.25,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,31496.0100026978,0,0.0,3,39.08333333,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,34300.0,2,0.0,2,41.16666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,31500.0,0,0.0,2,37.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,34544.4325506723,0,0.0,2,46.33333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,28167.2727404713,0,0.0,3,31.16666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,35875.9274580857,0,0.0,2,49.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,30200.0,0,0.0,2,32.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,28500.0,0,0.0,2,49.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,33300.0,0,0.0,2,38.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,33900.0,0,0.0,3,52.16666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,19200.0,0,0.0,2,25.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,25434.2042491839,0,0.0,2,24.66666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,28600.0,0,0.0,2,23.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,22900.0,0,0.0,2,31.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,31300.0,0,0.0,2,33.83333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,33600.0,0,0.0,2,41.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,37500.0,2,0.0,2,52.83333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,20300.0,0,0.0,2,30.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,34900.0,2,0.0,2,47.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,37478.979000813,0,0.0,2,38.41666667,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,32266.8754774025,0,0.0,2,40.91666667,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,30339.7117948454,0,0.0,3,36.33333333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,21300.0,2,0.0,3,35.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,41700.0,0,0.0,3,49.25,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,36100.0,0,0.0,2,35.58333333,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,34369.235855316,0,0.0,2,45.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,32652.3082105502,0,0.0,3,41.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,28900.0,0,0.0,2,48.41666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,29300.0,0,0.0,2,50.33333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,28657.8234925147,0,0.0,2,32.33333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,37873.1698171034,2,0.0,2,54.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,29700.0,0,0.0,2,40.16666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,37696.8980037557,0,0.0,2,47.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,26520.4237763709,0,0.0,2,27.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,27396.4072657666,0,0.0,3,29.33333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,32161.7574585069,0,0.0,3,40.66666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,26345.2270768099,0,0.0,2,26.83333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,37451.6226277341,0,0.0,3,47.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34264.1178364203,0,0.0,2,45.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,23200.0,1,0.0,2,41.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39168.5502682951,1,0.0,2,51.08333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,25364.1255685185,0,0.0,3,24.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,28900.0,0,0.0,2,37.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,32600.0,0,0.0,2,32.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,28800.0,0,0.0,2,48.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,31986.5607589458,0,0.0,2,40.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,28900.0,0,0.0,2,31.83333333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,35068.9475313639,0,0.0,2,41.33333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,30800.0,0,0.0,2,44.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,37417.6584032904,0,0.0,2,53.16666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,33808.6064184026,0,0.0,3,44.58333333,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,37908.2091553337,3,0.0,2,54.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,31145.6166077805,0,0.0,2,38.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,31775.2496073678,0,0.0,2,33.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31900.0,3,0.0,2,44.83333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,36190.206400986,1,0.0,2,44.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,33668.4490612766,0,0.0,2,44.25,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,21200.0,2,0.0,2,44.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,18800.0,0,0.0,5,27.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,36100.0,1,0.0,2,41.76793782,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,25889.7156629969,1,0.0,5,25.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,31200.0,1,0.0,2,37.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,30100.0,0,0.0,2,50.16666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,24100.0,1,0.0,3,34.16666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,31740.2102691375,0,0.0,2,33.41666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,32300.0,2,0.0,2,47.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,33808.6064184026,0,0.0,2,44.58333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,21800.0,0,0.0,2,29.58333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38083.4058548948,0,0.0,2,54.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,32617.2688723199,0,0.0,2,41.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,35400.0,0,0.0,2,44.41666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,27600.0,0,0.0,2,43.33333333,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,32476.0364014072,0,0.0,2,35.16666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35100.0,0,0.0,3,51.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30339.7117948454,0,0.0,2,36.33333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,27536.5646270973,0,0.0,2,29.66666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,31671.2067022588,0,0.0,3,39.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,27000.0,0,0.0,3,24.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,31400.0,0,0.0,2,42.58333333,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,37241.3865899427,0,0.0,2,46.5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,33702.4132857202,0,0.0,3,38.08333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,34300.0,0,0.0,2,40.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20100.0,0,0.0,2,34.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,29112.2597967457,0,0.0,2,27.16666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26600.0,0,0.0,2,29.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,30970.4199082194,0,0.0,2,37.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,31000.0,1,0.0,2,41.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,19300.0,0,0.0,3,30.33333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,32407.0328345285,0,0.0,2,41.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,37978.2878359991,5,0.0,2,54.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,30300.0,0,0.0,2,45.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,36541.67490969,0,0.0,2,51.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,28100.0,0,0.0,3,31.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20800.0,0,0.0,3,31.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,31500.0,0,0.0,3,34.41666667,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,35700.0,2,0.0,2,49.66666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,33212.9376474636,0,0.0,3,43.16666667,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,32405.9577207418,0,0.0,2,35.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39000.0,2,0.0,2,53.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,29200.0,0,0.0,2,32.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,24500.0,0,0.0,8,27.41666667,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,26200.0,0,0.0,2,37.41666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,35300.0,2,0.0,2,45.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,26000.0,0,0.0,3,31.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,36200.0,1,0.0,2,42.08333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,21400.0,0,0.0,2,30.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,24800.0,0,0.0,2,28.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,31039.4234750981,1,0.0,2,31.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,36155.1670627557,0,0.0,3,43.91666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,25600.0,0,0.0,3,33.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,37277.5010419597,5,0.0,2,52.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,27000.0,1,0.0,2,29.91666667,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,38292.5667788994,0,0.0,2,49.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,23300.0,0,0.0,2,37.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,26100.0,0,0.0,2,39.08333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,39400.0,0,0.0,2,53.25,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,29008.2168916367,0,0.0,3,33.16666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,29532.7318723284,0,0.0,2,28.16666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,27000.0,0,0.0,2,35.91666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,37800.0,0,0.0,2,55.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,36900.0,0,0.0,2,43.08333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,32125.6430022851,0,0.0,2,34.33333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,35981.0454769813,0,0.0,3,49.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,43100.0,0,0.0,2,56.33333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,33843.6457608376,0,0.0,2,44.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,40800.0,0,0.0,3,34.58333333,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,33142.8589667982,0,0.0,2,43.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,34800.0,2,0.0,2,46.5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,26275.1484003493,0,0.0,2,26.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,27200.0,0,0.0,2,33.58333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,31800.0,0,0.0,2,36.41666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,28727.90217318,0,0.0,2,32.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,33983.8031179636,2,0.0,2,45.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,26000.0,0,0.0,2,49.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,32616.1937585332,0,0.0,3,35.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,30000.0,0,0.0,2,26.83333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30759.1087566414,0,0.0,2,31.08333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29358.610286554,1,0.0,2,34.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,13000.0,3,0.0,3,37.83333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,39700.0,1,0.0,2,40.83333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,36366.4782143337,0,0.0,2,50.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,36600.0,0,0.0,2,41.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,29700.0,0,0.0,3,31.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,29600.0,1,0.0,2,36.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,31100.0,0,0.0,2,47.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,25500.0,0,0.0,2,38.08333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,15700.0,0,0.0,2,27.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,22500.0,0,0.0,2,39.83333333,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,28400.0,0,0.0,2,36.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,29200.0,2,0.0,3,43.41666667,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,29100.0,0,0.0,2,32.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,28000.0,0,0.0,2,42.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,28938.1382109714,0,0.0,2,33.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,34228.0033801986,2,0.0,3,39.33333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,28800.0,0,0.0,3,38.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,20000.0,0,0.0,3,32.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,36961.071871486,0,0.0,2,45.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,33100.0,0,0.0,2,45.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,23800.0,0,0.0,2,36.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,34649.5505695679,0,0.0,2,46.58333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
